date,ead,day,month,holiday,sin_1_365.25
2024-06-18,0.838563395797036,1,6,0,0.9982521339365441
2024-06-19,0.392632562583581,2,6,0,0.9970878407382744
2024-06-20,0.305404967827933,3,6,0,0.9956284932063294
2024-06-21,0.387833093096501,4,6,0,0.9938745231851225
2024-06-22,0.528124538885079,5,6,0,0.9918264497026016
2024-06-23,0.67249830202865,6,6,0,0.9894848788166606
2024-06-24,0.699502135204712,0,6,0,0.9868505034357966
2024-06-25,0.732721788383723,1,6,0,0.9839241031140683
2024-06-26,0.641012671401533,2,6,0,0.9807065438204117
2024-06-27,0.406478852485355,3,6,0,0.9771987776823877
2024-06-28,0.309789506098254,4,6,0,0.973401842704431
2024-06-29,0.236954907621929,5,6,0,0.9693168624606878
2024-06-30,0.226437190506324,6,6,0,0.9649450457625344
2024-07-01,0.218026636190208,0,7,0,0.9602876863008663
2024-07-02,0.432022322312632,1,7,0,0.9553461622632788
2024-07-03,0.567838900020066,2,7,0,0.9501219359262361
2024-07-04,0.460390141652125,3,7,0,0.9446165532223606
2024-07-05,0.262326656961139,4,7,0,0.9388316432829672
2024-07-06,0.264184515609793,5,7,0,0.9327689179559782
2024-07-07,0.374219804240646,6,7,0,0.9264301712993565
2024-07-08,0.33587282456185,0,7,0,0.9198172790502196
2024-07-09,0.44220848633984,1,7,0,0.9129321980697749
2024-07-10,0.310581045732685,2,7,0,0.9057769657642539
2024-07-11,0.297073224327734,3,7,0,0.8983536994820138
2024-07-12,0.425966177181705,4,7,0,0.8906645958869751
2024-07-13,0.43439511071303,5,7,0,0.8827119303085995
2024-07-14,0.365567640538711,6,7,0,0.8744980560685747
2024-07-15,0.501705674366442,0,7,0,0.8660254037844392
2024-07-16,0.630737958898311,1,7,0,0.8572964806503138
2024-07-17,0.524761401788263,2,7,0,0.848313869694991
2024-07-18,0.574601351536107,3,7,0,0.8390802290175676
2024-07-19,0.593305184494223,4,7,0,0.8295982910008742
2024-07-20,0.551263868532561,5,7,0,0.8198708615029215
2024-07-21,0.923567556195153,6,7,0,0.8099008190265954
2024-07-22,1.14831956462851,0,7,0,0.799691113867869
2024-07-23,0.941240428544929,1,7,0,0.7892447672427563
2024-07-24,0.743205989420332,2,7,0,0.7785648703932891
2024-07-25,0.387913748023449,3,7,0,0.7676545836727673
2024-07-26,0.274785862485557,4,7,0,0.756517135610563
2024-07-27,0.231275328090793,5,7,0,0.7451558219567401
2024-07-28,0.152920094934646,6,7,0,0.733574004706797
2024-07-29,0.397010639556161,0,7,0,0.7217751111067903
2024-07-30,0.354761199833566,1,7,0,0.709762632639161
2024-07-31,0.29032966314831,2,7,0,0.6975401239895522
2024-08-01,0.280828278300026,3,8,0,0.6851112019949135
2024-08-02,0.444054990805028,4,8,0,0.6724795445732252
2024-08-03,0.494419319159931,5,8,0,0.6596488896351408
2024-08-04,0.261897119581239,6,8,0,0.6466230339778846
2024-08-05,1.26739656381015,0,8,0,0.6334058321617086
2024-08-06,0.916170494485563,1,8,0,0.6200011953692776
2024-08-07,0.483947733528093,2,8,0,0.6064130902482765
2024-08-08,0.340745971482515,3,8,0,0.5926455377376226
2024-08-09,0.594782374507425,4,8,0,0.578702611877601
2024-08-10,0.355927090758366,5,8,0,0.5645884386042949
2024-08-11,0.197204922635095,6,8,0,0.5503071945286527
2024-08-12,0.402989178567397,0,8,0,0.5358631057005582
2024-08-13,0.507236594654806,1,8,0,0.5212604463582784
2024-08-14,0.580132661212042,2,8,0,0.5065035376636455
2024-08-15,0.300151050165369,3,8,0,0.4915967464233612
2024-08-16,0.313528556829959,4,8,0,0.47654448379677755
2024-08-17,0.223001149452582,5,8,0,0.461351203990578
2024-08-18,0.356232047399687,6,8,0,0.44602140294068743
2024-08-19,0.339916215692287,0,8,0,0.4305596169818739
2024-08-20,0.479908354537208,1,8,0,0.4149704215053556
2024-08-21,0.303946835665099,2,8,0,0.3992584296048835
2024-08-22,0.293660896730953,3,8,0,0.3834282907116408
2024-08-23,0.324549204481598,4,8,0,0.3674846892184069
2024-08-24,0.312359109488857,5,8,0,0.35143234309337473
2024-08-25,0.373231073363422,6,8,0,0.3352760024840169
2024-08-26,0.437206415586001,0,8,1,0.3190204483114535
2024-08-27,0.308748994692673,1,8,2,0.30267049085568926
2024-08-28,0.678458883341266,2,8,0,0.2862309683321809
2024-08-29,0.479485393138036,3,8,0,0.2697067454601279
2024-08-30,0.342886101739736,4,8,0,0.2531027120229306
2024-08-31,0.319365405754053,5,8,0,0.23642378142121298
2024-09-01,0.49277338887349,6,9,0,0.21967488921888165
2024-09-02,0.638248126589543,0,9,0,0.20286099168260133
2024-09-03,0.528874024427059,1,9,0,0.18598706431516085
2024-09-04,0.589551151673351,2,9,0,0.16905810038314714
2024-09-05,0.605661856522261,3,9,0,0.15207910943934674
2024-09-06,0.515009312072506,4,9,0,0.13505511584034569
2024-09-07,0.484310097634722,5,9,0,0.1179911572597378
2024-09-08,0.810394379124761,6,9,0,0.10089228319740334
2024-09-09,0.640846551291619,0,9,0,0.08376355348526826
2024-09-10,0.713763462776103,1,9,0,0.06661003679003268
2024-09-11,0.614519606605851,2,9,0,0.04943680911325847
2024-09-12,0.699158079271946,3,9,0,0.0322489522893041
2024-09-13,0.713689639498845,4,9,0,0.015051552481533344
2024-09-14,0.45821955003284,5,9,0,-0.0021503013227746654
2024-09-15,0.422793205378127,6,9,0,-0.01935151881832447
2024-09-16,0.871235957103465,0,9,0,-0.03654700988811993
2024-09-17,0.729855300640025,1,9,0,-0.05373168610970464
2024-09-18,0.813428857496526,2,9,0,-0.07090046226091157
2024-09-19,0.697478717001001,3,9,0,-0.08804825782465496
2024-09-20,0.549567941550404,4,9,0,-0.10516999849234956
2024-09-21,0.596315765216247,5,9,0,-0.12226061766546593
2024-09-22,0.657325223930514,6,9,0,-0.1393150579548309
2024-09-23,1.32220798579623,0,9,0,-0.15632827267718502
2024-09-24,0.931286915965374,1,9,0,-0.17329522734857217
2024-09-25,0.997442174406186,2,9,0,-0.19021090117413475
2024-09-26,1.38342594770654,3,9,3,-0.20707028853384077
2024-09-27,0.957796579111876,4,9,0,-0.22386840046373077
2024-09-28,0.614855256208506,5,9,0,-0.2406002661322256
2024-09-29,0.994008865380841,6,9,0,-0.25726093431108754
2024-09-30,1.29197432024721,0,9,0,-0.2738454748405547
2024-10-01,1.49003709656364,1,10,0,-0.2903489800882665
2024-10-02,1.02302397025994,2,10,0,-0.30676656640150596
2024-10-03,0.501417803083227,3,10,0,-0.3230933755523461
2024-10-04,0.788201330188047,4,10,0,-0.3393245761752893
2024-10-05,0.485456022869348,5,10,0,-0.35545536519693316
2024-10-06,0.575123627882468,6,10,0,-0.37148096925728835
2024-10-07,0.813986305667313,0,10,0,-0.38739664612228614
2024-10-08,0.753076989125889,1,10,0,-0.40319768608708534
2024-10-09,0.969968118900444,2,10,0,-0.4188794133697427
2024-10-10,1.00623601534654,3,10,0,-0.4344371874948622
2024-10-11,0.726817089068061,4,10,0,-0.4498664046667798
2024-10-12,0.624340313116146,5,10,0,-0.46516249913190355
2024-10-13,0.82815667979484,6,10,0,-0.48032094452978913
2024-10-14,1.01921532243584,0,10,0,-0.49533725523256594
2024-10-15,0.970155581359819,1,10,0,-0.5102069876723092
2024-10-16,0.65560054312651,2,10,0,-0.5249257416559593
2024-10-17,1.2015338542041,3,10,0,-0.5394891616674117
2024-10-18,0.938785146428337,4,10,0,-0.5538929381563792
2024-10-19,1.15291083474576,5,10,0,-0.5681328088136672
2024-10-20,1.25690763981732,6,10,0,-0.5822045598324478
2024-10-21,1.08140761026311,0,10,0,-0.5961040271552034
2024-10-22,1.02680531655056,1,10,0,-0.6098270977059321
2024-10-23,1.00169653003563,2,10,0,-0.6233697106072765
2024-10-24,0.712518637942361,3,10,0,-0.6367278583821979
2024-10-25,0.586518573295942,4,10,0,-0.6498975881398565
2024-10-26,0.33167982666079,5,10,0,-0.6628750027453377
2024-10-27,0.536547377990755,6,10,0,-0.6756562619728733
2024-10-28,0.992603901611706,0,10,0,-0.6882375836422284
2024-10-29,1.10003950714731,1,10,0,-0.7006152447379046
2024-10-30,1.03780519774757,2,10,0,-0.7127855825108473
2024-10-31,1.13916642578834,3,10,0,-0.7247449955623079
2024-11-01,0.685146954219665,4,11,0,-0.736489944909557
2024-11-02,0.436425443631997,5,11,0,-0.7480169550331222
2024-11-03,0.657123472716033,6,11,0,-0.7593226149052588
2024-11-04,0.799767400096756,0,11,0,-0.7704035789993177
2024-11-05,0.616337429162865,1,11,0,-0.7812565682797488
2024-11-06,0.741133902822174,2,11,0,-0.7918783711724176
2024-11-07,0.85320087175131,3,11,0,-0.8022658445149573
2024-11-08,0.58026836955475,4,11,0,-0.81241591448689
2024-11-09,0.582941674760297,5,11,0,-0.8223255775192096
2024-11-10,0.508785593493671,6,11,0,-0.831991901183195
2024-11-11,1.00715177569806,0,11,0,-0.8414120250581577
2024-11-12,1.35813967085015,1,11,0,-0.8505831615778889
2024-11-13,0.710263400457538,2,11,0,-0.8595025968555411
2024-11-14,0.61474929232799,3,11,0,-0.8681676914867166
2024-11-15,0.909540201234779,4,11,0,-0.876575881330507
2024-11-16,0.610388377755286,5,11,0,-0.8847246782682611
2024-11-17,0.553625035041785,6,11,0,-0.8926116709398649
2024-11-18,1.14411993333505,0,11,0,-0.9002345254572961
2024-11-19,1.09445080842545,1,11,0,-0.9075909860952637
2024-11-20,1.40606784127764,2,11,0,-0.9146788759587107
2024-11-21,0.875426968452119,3,11,0,-0.9214960976269942
2024-11-22,0.902601408353126,4,11,0,-0.9280406337745426
2024-11-23,0.767428731833045,5,11,0,-0.9343105477678196
2024-11-24,1.84737543917736,6,11,3,-0.9403039842384003
2024-11-25,2.15944539762044,0,11,3,-0.9460191696320084
2024-11-26,1.60648083474151,1,11,0,-0.9514544127333381
2024-11-27,1.47793047474602,2,11,0,-0.9566081051665098
2024-11-28,0.739837390137271,3,11,0,-0.9614787218710188
2024-11-29,0.920861338508931,4,11,0,-0.9660648215530205
2024-11-30,0.964928019127888,5,11,0,-0.9703650471118362
2024-12-01,1.07159143650039,6,12,0,-0.9743781260415392
2024-12-02,1.95464528812839,0,12,3,-0.9781028708075101
2024-12-03,1.88115633764494,1,12,0,-0.9815381791978468
2024-12-04,1.14254560492259,2,12,0,-0.984683034649528
2024-12-05,1.1175239991892,3,12,0,-0.9875365065492301
2024-12-06,0.770001587065145,4,12,0,-0.9900977505087093
2024-12-07,0.828017908764827,5,12,0,-0.9923660086146721
2024-12-08,0.883047214936047,6,12,0,-0.9943406096530518
2024-12-09,0.916555298070055,0,12,0,-0.9960209693076331
2024-12-10,0.630854630578642,1,12,0,-0.9974065903329596
2024-12-11,1.06948864522411,2,12,0,-0.9984970627014779
2024-12-12,0.905673328736564,3,12,0,-0.9992920637248696
2024-12-13,0.698503423250768,4,12,0,-0.9997913581495419
2024-12-14,0.72669396354236,5,12,0,-0.9999947982262414
2024-12-15,0.82304311065551,6,12,0,-0.9999023237537765
2024-12-16,1.31212114697338,0,12,0,-0.9995139620968313
2024-12-17,0.837051056864834,1,12,0,-0.9988298281778684
2024-12-18,1.29072598635937,2,12,0,-0.9978501244431208
2024-12-19,1.17108317107606,3,12,0,-0.996575140802686
2024-12-20,1.24980829814616,4,12,0,-0.9950052545447352
2024-12-21,0.846086764633833,5,12,0,-0.9931409302238695
2024-12-22,0.776831797294877,6,12,0,-0.9909827195236492
2024-12-23,1.42432571321228,0,12,0,-0.9885312610933433
2024-12-24,0.748640669728524,1,12,0,-0.9857872803589411
2024-12-25,0.254781627982112,2,12,1,-0.9827515893084885
2024-12-26,0.426873012648854,3,12,1,-0.9794250862518065
2024-12-27,0.794449989160057,4,12,2,-0.9758087555546684
2024-12-28,1.11192725039231,5,12,0,-0.9719036673475081
2024-12-29,1.42296853049794,6,12,0,-0.9677109772087535
2024-12-30,1.26908170379587,0,12,0,-0.9632319258228705
2024-12-31,1.76365366063325,1,12,0,-0.9584678386132249
2025-01-01,1.16128920243667,2,1,1,-0.953420125349868
2025-01-02,0.883413028007668,3,1,2,-0.9480902797323661
2025-01-03,1.46717038676769,4,1,0,-0.9424798789477857
2025-01-04,1.17260793838248,5,1,0,-0.936590583203982
2025-01-05,1.56914849322775,6,1,0,-0.9304241352383129
2025-01-06,1.40036993781099,0,1,0,-0.9239823598019431
2025-01-07,2.17354479472523,1,1,3,-0.9172671631198612
2025-01-08,1.62180213618756,2,1,0,-0.9102805323268018
2025-01-09,1.25296057454126,3,1,0,-0.9030245348792221
2025-01-10,0.665118832734618,4,1,0,-0.895501317943504
2025-01-11,1.0303888140116,5,1,0,-0.8877131077605754
2025-01-12,0.98236202849976,6,1,0,-0.8796622089871292
2025-01-13,1.34870633662448,0,1,0,-0.8713510040136405
2025-01-14,1.19911413608532,1,1,0,-0.8627819522593745
2025-01-15,1.47944123172399,2,1,0,-0.8539575894446081
2025-01-16,1.70652251013654,3,1,3,-0.8448805268402667
2025-01-17,1.28245080037302,4,1,0,-0.8355534504952145
2025-01-18,0.502149079538246,5,1,0,-0.8259791204413983
2025-01-19,0.896322782123164,6,1,0,-0.8161603698771164
2025-01-20,1.05363757679788,0,1,0,-0.8061001043286311
2025-01-21,1.20211519394121,1,1,0,-0.7958013007903715
2025-01-22,1.46357589935757,2,1,0,-0.7852670068439961
2025-01-23,1.25862262244267,3,1,0,-0.7745003397565632
2025-01-24,1.05525787146575,4,1,0,-0.7635044855580851
2025-01-25,0.874273484270464,5,1,0,-0.7522826980987245
2025-01-26,0.646194434653183,6,1,0,-0.7408382980859317
2025-01-27,0.829511242255884,0,1,0,-0.7291746721017919
2025-01-28,0.983299307421768,1,1,0,-0.717295271600886
2025-01-29,1.31366393366587,2,1,0,-0.7052036118889422
2025-01-30,1.19900997320497,3,1,0,-0.6929032710826029
2025-01-31,2.17851224447806,4,1,3,-0.6803978890506109
2025-02-01,1.1855034919574,5,2,0,-0.6676911663366996
2025-02-02,1.56898927356517,6,2,0,-0.6547868630645511
2025-02-03,1.08463620828078,0,2,0,-0.641688797825113
2025-02-04,1.58807867810769,1,2,0,-0.6284008465466198
2025-02-05,1.2271411880195,2,2,0,-0.6149269413476359
2025-02-06,0.763082142604817,3,2,0,-0.6012710693734842
2025-02-07,1.23874385471229,4,2,0,-0.587437271616382
2025-02-08,0.718279048540612,5,2,0,-0.5734296417196532
2025-02-09,1.17597504464206,6,2,0,-0.5592523247663437
2025-02-10,1.72234398175319,0,2,0,-0.544909516052628
2025-02-11,1.52310761538531,1,2,0,-0.5304054598463659
2025-02-12,1.17365239242104,2,2,0,-0.5157444481311303
2025-02-13,0.839406113008608,3,2,0,-0.5009308193361626
2025-02-14,1.16561533752254,4,2,0,-0.48596895705254817
2025-02-15,1.00284651271549,5,2,0,-0.4708632887360563
2025-02-16,1.6839894528012,6,2,3,-0.4556182843969656
2025-02-17,1.90310977144014,0,2,0,-0.4402384552773285
2025-02-18,2.20391320609805,1,2,3,-0.4247283525160176
2025-02-19,1.14502156677711,2,2,0,-0.40909256580197667
2025-02-20,1.21432994618302,3,2,0,-0.39333572201604844
2025-02-21,1.21061994714655,4,2,0,-0.3774624838618108
2025-02-22,1.14737078268593,5,2,0,-0.36147754848581265
2025-02-23,1.19111658375736,6,2,0,-0.345385646087603
2025-02-24,1.07889762601271,0,2,0,-0.3291915385199954
2025-02-25,1.90969714564075,1,2,0,-0.3129000178799537
2025-02-26,1.61948211343762,2,2,0,-0.2965159050905475
2025-02-27,1.38210071774377,3,2,0,-0.2800440484743445
2025-02-28,0.861302872664311,4,2,0,-0.26348932231871736
2025-03-01,0.390511443976301,5,3,0,-0.2468566254334839
2025-03-02,0.651544316271364,6,3,0,-0.23015087970124354
2025-03-03,0.922894296134159,0,3,0,-0.21337702862092797
2025-03-04,1.52356262424916,1,3,0,-0.19654003584493543
2025-03-05,1.10415343640615,2,3,0,-0.179644883710313
2025-03-06,0.623311405733586,3,3,0,-0.16269657176439242
2025-03-07,0.571880925267062,4,3,0,-0.14570011528535065
2025-03-08,0.420291461500737,5,3,0,-0.1286605437981047
2025-03-09,0.566303138919253,6,3,0,-0.11158289958600157
2025-03-10,1.05714618386951,0,3,0,-0.0944722361987147
2025-03-11,0.693984981650321,1,3,0,-0.07733361695682096
2025-03-12,1.0072654578398,2,3,0,-0.06017211345349499
2025-03-13,0.710004785050353,3,3,0,-0.04299280405372191
2025-03-14,0.88006782127988,4,3,0,-0.02580077239154163
2025-03-15,0.652266563714005,5,3,0,-0.008601105865714402
2025-03-16,0.519797808769436,6,3,0,0.0086011058657152
2025-03-17,0.976296681257141,0,3,0,0.02580077239154065
2025-03-18,0.896102172330549,1,3,0,0.04299280405372093
2025-03-19,0.812353246303849,2,3,0,0.06017211345349579
2025-03-20,0.586389439393302,3,3,0,0.07733361695682177
2025-03-21,0.789182386826731,4,3,0,0.09447223619871195
2025-03-22,0.510296029427793,5,3,0,0.1115828995860006
2025-03-23,0.929968771226345,6,3,0,0.12866054379810374
2025-03-24,0.817050901720031,0,3,0,0.1457001152853479
2025-03-25,0.961574472324867,1,3,0,0.1626965717643897
2025-03-26,0.685960563626499,2,3,0,0.17964488371031379
2025-03-27,0.847251680570904,3,3,0,0.1965400358449362
2025-03-28,0.838661239934857,4,3,0,0.213377028620927
2025-03-29,0.67709542058266,5,3,0,0.2301508797012426
2025-03-30,0.51327202051403,6,3,0,0.2468566254334847
2025-03-31,0.820708990887475,0,3,0,0.26348932231871813
2025-04-01,0.863399837209102,1,4,0,0.28004404847434183
2025-04-02,0.691439968717379,2,4,0,0.29651590509054826
2025-04-03,0.776003259154194,3,4,0,0.3129000178799544
2025-04-04,0.610966801613412,4,4,0,0.3291915385199928
2025-04-05,0.752547352517483,5,4,0,0.3453856460876004
2025-04-06,0.708239242296184,6,4,0,0.36147754848581176
2025-04-07,0.879502009268872,0,4,0,0.3774624838618099
2025-04-08,1.32523781847614,1,4,0,0.39333572201604594
2025-04-09,1.40580703152983,2,4,0,0.4090925658019742
2025-04-10,0.797686853134099,3,4,0,0.4247283525160183
2025-04-11,0.635539704836116,4,4,0,0.4402384552773277
2025-04-12,0.746110382392601,5,4,0,0.4556182843969648
2025-04-13,0.868822136583075,6,4,0,0.47086328873605704
2025-04-14,1.26673078344271,0,4,0,0.48596895705254883
2025-04-15,1.14195196052719,1,4,0,0.5009308193361601
2025-04-16,0.922985248415693,2,4,0,0.515744448131128
2025-04-17,0.895018768186159,3,4,0,0.530405459846365
2025-04-18,0.447894071155475,4,4,1,0.5449095160526287
2025-04-19,0.353828861718023,5,4,2,0.5592523247663413
2025-04-20,0.351972530595389,6,4,0,0.5734296417196509
2025-04-21,0.492589610841236,0,4,1,0.5874372716163813
2025-04-22,0.909719034169751,1,4,2,0.601271069373482
2025-04-23,1.19371891528113,2,4,0,0.6149269413476337
2025-04-24,0.55216931375032,3,4,0,0.6284008465466204
2025-04-25,0.642541346926457,4,4,0,0.6416887978251137
2025-04-26,0.689772685277974,5,4,0,0.6547868630645504
2025-04-27,0.553325941109169,6,4,0,0.6676911663366988
2025-04-28,1.22119990379872,0,4,0,0.6803978890506115
2025-04-29,0.77716273847284,1,4,0,0.6929032710826034
2025-04-30,0.75442405933173,2,4,0,0.7052036118889403
2025-05-01,0.593151757808654,3,5,0,0.7172952716008841
2025-05-02,0.372721392820016,4,5,0,0.7291746721017912
2025-05-03,0.418388498651012,5,5,0,0.7408382980859298
2025-05-04,0.43009161469673,6,5,0,0.7522826980987227
2025-05-05,0.400228926497842,0,5,1,0.7635044855580857
2025-05-06,0.690484983586264,1,5,2,0.7745003397565637
2025-05-07,0.71480420483968,2,5,0,0.7852670068439955
2025-05-08,0.519439740044983,3,5,0,0.7958013007903698
2025-05-09,0.657679013291952,4,5,0,0.8061001043286317
2025-05-10,0.608070551406248,5,5,0,0.8161603698771169
2025-05-11,0.766081700606365,6,5,0,0.8259791204413979
2025-05-12,0.788734962653387,0,5,0,0.8355534504952139
2025-05-13,0.82603008593189,1,5,0,0.844880526840267
2025-05-14,0.661961645091195,2,5,0,0.8539575894446066
2025-05-15,0.453637350960689,3,5,0,0.862781952259373
2025-05-16,0.388288421837004,4,5,0,0.87135100401364
2025-05-17,0.378368200321485,5,5,0,0.8796622089871288
2025-05-18,0.504433559888163,6,5,0,0.8877131077605742
2025-05-19,0.719396606054645,0,5,0,0.8955013179435027
2025-05-20,0.895812369159466,1,5,0,0.9030245348792224
2025-05-21,0.552812096027405,2,5,0,0.9102805323268022
2025-05-22,0.630181982862279,3,5,0,0.9172671631198608
2025-05-23,0.444373450642386,4,5,0,0.9239823598019428
2025-05-24,0.369349086876355,5,5,0,0.9304241352383132
2025-05-25,0.193265202011867,6,5,0,0.936590583203981
2025-05-26,0.320404959585786,0,5,1,0.9424798789477854
2025-05-27,0.548163420138342,1,5,2,0.9480902797323665
2025-05-28,0.600320340724978,2,5,0,0.9534201253498682
2025-05-29,0.455496186420114,3,5,0,0.9584678386132242
2025-05-30,0.795668537271672,4,5,0,0.9632319258228698
2025-05-31,0.568039609819824,5,5,0,0.9677109772087533
2025-06-01,0.442324552389213,6,6,0,0.9719036673475078
2025-06-02,0.962194102319518,0,6,0,0.9758087555546677
2025-06-03,0.934775978188355,1,6,0,0.9794250862518059
2025-06-04,0.641322607414377,2,6,0,0.9827515893084883
2025-06-05,0.418447990865884,3,6,0,0.9857872803589409
2025-06-06,0.405253914890219,4,6,0,0.9885312610933431
2025-06-07,0.357143724773718,5,6,0,0.9909827195236494
2025-06-08,0.374834103297893,6,6,0,0.9931409302238694
2025-06-09,0.439653186019161,0,6,0,0.9950052545447351
2025-06-10,0.419948431830197,1,6,0,0.9965751408026858
2025-06-11,0.283471653985072,2,6,0,0.9978501244431209
2025-06-12,0.345903249155168,3,6,0,0.9988298281778684
2025-06-13,0.28799110507562,4,6,0,0.9995139620968313
2025-06-14,0.336286440288196,5,6,0,0.9999023237537764
2025-06-15,0.362483653232386,6,6,0,0.9999947982262414
2025-06-16,0.66775029963462,0,6,0,0.9997913581495419
2025-06-17,0.457293831815015,1,6,0,0.9992920637248697
2025-06-18,0.510922032713959,2,6,0,0.9984970627014779
2025-06-19,0.275767071082885,3,6,0,0.9974065903329598
2025-06-20,0.472444478751596,4,6,0,0.9960209693076331
2025-06-21,0.590069534725147,5,6,0,0.9943406096530519
2025-06-22,0.849149435013398,6,6,0,0.992366008614672
2025-06-23,0.691647962602993,0,6,0,0.9900977505087094
2025-06-24,0.691481380484001,1,6,0,0.9875365065492302
2025-06-25,0.296100203113609,2,6,0,0.9846830346495282
2025-06-26,0.425500438058482,3,6,0,0.981538179197847
2025-06-27,0.29456012450387,4,6,0,0.9781028708075103
2025-06-28,0.275570481835978,5,6,0,0.9743781260415398
2025-06-29,0.301710700283134,6,6,0,0.970365047111836
2025-06-30,0.469873391486746,0,6,0,0.9660648215530208
2025-07-01,0.56545068256555,1,7,0,0.9614787218710191
2025-07-02,0.5075481343891,2,7,0,0.9566081051665106
2025-07-03,0.575887266731897,3,7,0,0.9514544127333379
2025-07-04,0.629137605696464,4,7,0,0.9460191696320087
2025-07-05,0.411558162650374,5,7,0,0.9403039842384007
2025-07-06,0.26830474577492,6,7,0,0.9343105477678194
2025-07-07,0.791789769274812,0,7,0,0.9280406337745429
2025-07-08,0.570287934978547,1,7,0,0.9214960976269946
2025-07-09,0.492116268485366,2,7,0,0.9146788759587118
2025-07-10,0.436573136845743,3,7,0,0.907590986095264
2025-07-11,0.66334478211754,4,7,0,0.9002345254572965
2025-07-12,0.319255244176183,5,7,0,0.8926116709398654
2025-07-13,0.652018574656573,6,7,0,0.8847246782682624
2025-07-14,0.970015323339931,0,7,0,0.8765758813305067
2025-07-15,0.706562276725177,1,7,0,0.868167691486717
2025-07-16,0.662293570266327,2,7,0,0.8595025968555415
2025-07-17,0.618327406512876,3,7,0,0.8505831615778885
2025-07-18,0.538268116408213,4,7,0,0.8414120250581583
2025-07-19,0.30076617854704,5,7,0,0.8319919011831955
2025-07-20,0.318156029424611,6,7,0,0.8223255775192102
2025-07-21,0.739611318969171,0,7,0,0.8124159144868894
2025-07-22,0.433994370298258,1,7,0,0.802265844514958
2025-07-23,0.309284153144214,2,7,0,0.7918783711724181
2025-07-24,0.200592196322376,3,7,0,0.7812565682797504
2025-07-25,0.339957885840472,4,7,0,0.7704035789993182
2025-07-26,0.171559442129876,5,7,0,0.7593226149052594
2025-07-27,0.199674110648044,6,7,0,0.748016955033124
2025-07-28,0.257251978657799,0,7,0,0.7364899449095564
2025-07-29,0.222493141208795,1,7,0,0.7247449955623085
2025-07-30,0.15737834522407,2,7,0,0.712785582510848
2025-07-31,0.209114414172148,3,7,0,0.7006152447379053
2025-08-01,0.232345985255995,4,8,0,0.6882375836422279
2025-08-02,0.306650434770571,5,8,0,0.675656261972874
2025-08-03,0.278702644184236,6,8,0,0.6628750027453385
2025-08-04,0.476076441476186,0,8,0,0.6498975881398573
2025-08-05,0.485973224859408,1,8,0,0.6367278583821974
2025-08-06,0.367484600614141,2,8,0,0.6233697106072773
2025-08-07,0.505524868653124,3,8,0,0.6098270977059344
2025-08-08,0.281982355561752,4,8,0,0.5961040271552042
2025-08-09,0.276703320977759,5,8,0,0.5822045598324487
2025-08-10,0.318927425218211,6,8,0,0.568132808813668
2025-08-11,0.638444902425204,0,8,0,0.5538929381563814
2025-08-12,0.622828705367319,1,8,0,0.539489161667411
2025-08-13,0.516780347186805,2,8,0,0.5249257416559601
2025-08-14,0.643482459564931,3,8,0,0.5102069876723101
2025-08-15,0.426201686945272,4,8,0,0.4953372552325668
2025-08-16,0.245707958456175,5,8,0,0.48032094452978846
2025-08-17,0.326800144527621,6,8,0,0.4651624991319044
2025-08-18,0.454273312459968,0,8,0,0.44986640466678224
2025-08-19,0.559078576458788,1,8,0,0.4344371874948631
2025-08-20,0.543991456212149,2,8,0,0.4188794133697436
2025-08-21,0.563755690585592,3,8,0,0.4031976860870862
2025-08-22,0.336397621229022,4,8,0,0.3873966461222887
2025-08-23,0.454425014551715,5,8,0,0.37148096925728924
2025-08-24,0.353125923785798,6,8,0,0.3554553651969341
2025-08-25,0.741496048580319,0,8,1,0.33932457617529027
2025-08-26,0.985921961023775,1,8,2,0.3230933755523487
2025-08-27,0.849938475444844,2,8,0,0.30676656640150524
2025-08-28,1.15914447488168,3,8,0,0.2903489800882674
2025-08-29,0.910200899041912,4,8,0,0.27384547484055566
2025-08-30,0.542595903874372,5,8,0,0.25726093431108676
2025-08-31,0.639993976858577,6,8,0,0.24060026613222654
2025-09-01,0.623474353020507,0,9,0,0.22386840046373174
2025-09-02,0.581752105177687,1,9,0,0.20707028853384346
2025-09-03,0.490404852024409,2,9,0,0.19021090117413572
2025-09-04,0.528204124131673,3,9,0,0.17329522734857314
2025-09-05,0.308821672841515,4,9,0,0.156328272677186
2025-09-06,0.308243051347703,5,9,0,0.13931505795483362
2025-09-07,0.354772927588673,6,9,0,0.12226061766546514
2025-09-08,0.598566963742342,0,9,0,0.10516999849235054
2025-09-09,0.647989714462153,1,9,0,0.08804825782465771
2025-09-10,0.59319700846454,2,9,0,0.07090046226091078
2025-09-11,0.602715514384714,3,9,0,0.05373168610970562
2025-09-12,0.565018730095832,4,9,0,0.03654700988812091
2025-09-13,0.302316466429125,5,9,0,0.019351518818325447
2025-09-14,0.448065881233407,6,9,0,0.0021503013227738687
2025-09-15,0.745564149802434,0,9,0,-0.015051552481532364
2025-09-16,0.644484787541325,1,9,0,-0.03224895228930312
2025-09-17,0.323688945781599,2,9,0,-0.049436809113255716
2025-09-18,0.205594083474136,3,9,0,-0.06661003679003169
2025-09-19,0.258933872838947,4,9,0,-0.08376355348526729
2025-09-20,0.580208022443659,5,9,0,-0.10089228319740061
